num_mes,anio,mes,departamento,salario,cant_salario,cod_dpto
1,2015,Ene,Valle del Cauca,Salario Mínimo 0 $1.000.000,880,24
1,2015,Ene,Valle del Cauca,$1.000.001 0 $1.500.000,470,24
1,2015,Ene,Valle del Cauca,$1.500.001 0 $2.000.000,330,24
1,2015,Ene,Valle del Cauca,$2.000.001 0 $3.000.000,313,24
1,2015,Ene,Valle del Cauca,$3.000.001 0 $4.000.000,111,24
1,2015,Ene,Valle del Cauca,$4.000.001 0 $6.000.000,85,24
1,2015,Ene,Valle del Cauca,$6.000.001 0 $8.000.000,20,24
1,2015,Ene,Valle del Cauca,$8.000.001 0 $10.000.000,11,24
1,2015,Ene,Valle del Cauca,$10.000.0010$12.000.000,1,24
1,2015,Ene,Valle del Cauca,$12.000.0010$15.000.000,1,24
1,2015,Ene,Valle del Cauca,>$15.000.001,0,24
1,2015,Ene,Valle del Cauca,A convenir,581,24
1,2015,Ene,Valle del Cauca,No especifica Salario,34,24
1,2015,Ene,Vaupés,Salario Mínimo,0,32
1,2015,Ene,Vaupés,Salario Mínimo 0 $1.000.000,2,32
1,2015,Ene,Vaupés,$1.000.001 0 $1.500.000,0,32
1,2015,Ene,Vaupés,$1.500.001 0 $2.000.000,0,32
1,2015,Ene,Vaupés,$2.000.001 0 $3.000.000,0,32
1,2015,Ene,Vaupés,$3.000.001 0 $4.000.000,0,32
1,2015,Ene,Vaupés,$4.000.001 0 $6.000.000,0,32
1,2015,Ene,Vaupés,$6.000.001 0 $8.000.000,0,32
1,2015,Ene,Vaupés,$8.000.001 0 $10.000.000,0,32
1,2015,Ene,Vaupés,$10.000.0010$12.000.000,0,32
1,2015,Ene,Vaupés,$12.000.0010$15.000.000,0,32
1,2015,Ene,Vaupés,>$15.000.001,0,32
1,2015,Ene,Vaupés,A convenir,0,32
1,2015,Ene,Vaupés,No especifica Salario,0,32
1,2015,Ene,Vichada,Salario Mínimo,1,33
1,2015,Ene,Vichada,Salario Mínimo 0 $1.000.000,0,33
1,2015,Ene,Vichada,$1.000.001 0 $1.500.000,0,33
1,2015,Ene,Vichada,$1.500.001 0 $2.000.000,0,33
1,2015,Ene,Vichada,$2.000.001 0 $3.000.000,0,33
1,2015,Ene,Vichada,$3.000.001 0 $4.000.000,0,33
1,2015,Ene,Vichada,$4.000.001 0 $6.000.000,0,33
1,2015,Ene,Vichada,$6.000.001 0 $8.000.000,0,33
1,2015,Ene,Vichada,$8.000.001 0 $10.000.000,0,33
1,2015,Ene,Vichada,$10.000.0010$12.000.000,0,33
1,2015,Ene,Vichada,$12.000.0010$15.000.000,0,33
1,2015,Ene,Vichada,>$15.000.001,0,33
1,2015,Ene,Vichada,A convenir,0,33
1,2015,Ene,Vichada,No especifica Salario,0,33
2,2015,Feb,Amazonas,Salario Mínimo,4,29
2,2015,Feb,Amazonas,Salario Mínimo 0 $1.000.000,9,29
2,2015,Feb,Amazonas,$1.000.001 0 $1.500.000,1,29
2,2015,Feb,Amazonas,$1.500.001 0 $2.000.000,2,29
2,2015,Feb,Amazonas,$2.000.001 0 $3.000.000,0,29
2,2015,Feb,Amazonas,$3.000.001 0 $4.000.000,0,29
2,2015,Feb,Amazonas,$4.000.001 0 $6.000.000,3,29
2,2015,Feb,Amazonas,$6.000.001 0 $8.000.000,0,29
2,2015,Feb,Amazonas,$8.000.001 0 $10.000.000,0,29
2,2015,Feb,Amazonas,$10.000.0010$12.000.000,0,29
2,2015,Feb,Amazonas,$12.000.0010$15.000.000,0,29
2,2015,Feb,Amazonas,>$15.000.001,0,29
2,2015,Feb,Amazonas,A convenir,1,29
2,2015,Feb,Amazonas,No especifica Salario,2,29
2,2015,Feb,Antioquia,Salario Mínimo,257,1
2,2015,Feb,Antioquia,Salario Mínimo 0 $1.000.000,1048,1
2,2015,Feb,Antioquia,$1.000.001 0 $1.500.000,547,1
2,2015,Feb,Antioquia,$1.500.001 0 $2.000.000,383,1
2,2015,Feb,Antioquia,$2.000.001 0 $3.000.000,407,1
2,2015,Feb,Antioquia,$3.000.001 0 $4.000.000,208,1
2,2015,Feb,Antioquia,$4.000.001 0 $6.000.000,163,1
2,2015,Feb,Antioquia,$6.000.001 0 $8.000.000,15,1
2,2015,Feb,Antioquia,$8.000.001 0 $10.000.000,10,1
2,2015,Feb,Antioquia,$10.000.0010$12.000.000,7,1
2,2015,Feb,Antioquia,$12.000.0010$15.000.000,1,1
2,2015,Feb,Antioquia,>$15.000.001,1,1
2,2015,Feb,Antioquia,A convenir,485,1
2,2015,Feb,Antioquia,No especifica Salario,367,1
2,2015,Feb,Arauca,Salario Mínimo,0,25
2,2015,Feb,Arauca,Salario Mínimo 0 $1.000.000,8,25
2,2015,Feb,Arauca,$1.000.001 0 $1.500.000,1,25
2,2015,Feb,Arauca,$1.500.001 0 $2.000.000,3,25
2,2015,Feb,Arauca,$2.000.001 0 $3.000.000,3,25
2,2015,Feb,Arauca,$3.000.001 0 $4.000.000,0,25
2,2015,Feb,Arauca,$4.000.001 0 $6.000.000,0,25
2,2015,Feb,Arauca,$6.000.001 0 $8.000.000,0,25
2,2015,Feb,Arauca,$8.000.001 0 $10.000.000,0,25
2,2015,Feb,Arauca,$10.000.0010$12.000.000,0,25
2,2015,Feb,Arauca,$12.000.0010$15.000.000,0,25
2,2015,Feb,Arauca,>$15.000.001,1,25
2,2015,Feb,Arauca,A convenir,21,25
2,2015,Feb,Arauca,No especifica Salario,1,25
2,2015,Feb,Atlántico,Salario Mínimo,50,2
2,2015,Feb,Atlántico,Salario Mínimo 0 $1.000.000,363,2
2,2015,Feb,Atlántico,$1.000.001 0 $1.500.000,237,2
2,2015,Feb,Atlántico,$1.500.001 0 $2.000.000,146,2
2,2015,Feb,Atlántico,$2.000.001 0 $3.000.000,132,2
2,2015,Feb,Atlántico,$3.000.001 0 $4.000.000,71,2
2,2015,Feb,Atlántico,$4.000.001 0 $6.000.000,31,2
2,2015,Feb,Atlántico,$6.000.001 0 $8.000.000,8,2
2,2015,Feb,Atlántico,$8.000.001 0 $10.000.000,6,2
2,2015,Feb,Atlántico,$10.000.0010$12.000.000,5,2
2,2015,Feb,Atlántico,$12.000.0010$15.000.000,1,2
2,2015,Feb,Atlántico,>$15.000.001,0,2
2,2015,Feb,Atlántico,A convenir,161,2
2,2015,Feb,Atlántico,No especifica Salario,140,2
2,2015,Feb,Bogotá D.C.,Salario Mínimo,963,3
2,2015,Feb,Bogotá D.C.,Salario Mínimo 0 $1.000.000,13926,3
2,2015,Feb,Bogotá D.C.,$1.000.001 0 $1.500.000,5371,3
2,2015,Feb,Bogotá D.C.,$1.500.001 0 $2.000.000,2764,3
2,2015,Feb,Bogotá D.C.,$2.000.001 0 $3.000.000,2862,3
2,2015,Feb,Bogotá D.C.,$3.000.001 0 $4.000.000,1438,3
2,2015,Feb,Bogotá D.C.,$4.000.001 0 $6.000.000,1037,3
2,2015,Feb,Bogotá D.C.,$6.000.001 0 $8.000.000,193,3
2,2015,Feb,Bogotá D.C.,$8.000.001 0 $10.000.000,176,3
2,2015,Feb,Bogotá D.C.,$10.000.0010$12.000.000,64,3
2,2015,Feb,Bogotá D.C.,$12.000.0010$15.000.000,42,3
2,2015,Feb,Bogotá D.C.,>$15.000.001,27,3
2,2015,Feb,Bogotá D.C.,A convenir,1079,3
2,2015,Feb,Bogotá D.C.,No especifica Salario,926,3
2,2015,Feb,Bolívar,Salario Mínimo,14,4
2,2015,Feb,Bolívar,Salario Mínimo 0 $1.000.000,175,4
2,2015,Feb,Bolívar,$1.000.001 0 $1.500.000,128,4
2,2015,Feb,Bolívar,$1.500.001 0 $2.000.000,49,4
2,2015,Feb,Bolívar,$2.000.001 0 $3.000.000,54,4
2,2015,Feb,Bolívar,$3.000.001 0 $4.000.000,27,4
2,2015,Feb,Bolívar,$4.000.001 0 $6.000.000,15,4
2,2015,Feb,Bolívar,$6.000.001 0 $8.000.000,10,4
2,2015,Feb,Bolívar,$8.000.001 0 $10.000.000,1,4
2,2015,Feb,Bolívar,$10.000.0010$12.000.000,3,4
2,2015,Feb,Bolívar,$12.000.0010$15.000.000,0,4
2,2015,Feb,Bolívar,>$15.000.001,0,4
2,2015,Feb,Bolívar,A convenir,23,4
2,2015,Feb,Bolívar,No especifica Salario,257,4
2,2015,Feb,Boyacá,Salario Mínimo,8,5
2,2015,Feb,Boyacá,Salario Mínimo 0 $1.000.000,128,5
2,2015,Feb,Boyacá,$1.000.001 0 $1.500.000,40,5
2,2015,Feb,Boyacá,$1.500.001 0 $2.000.000,28,5
2,2015,Feb,Boyacá,$2.000.001 0 $3.000.000,23,5
2,2015,Feb,Boyacá,$3.000.001 0 $4.000.000,13,5
2,2015,Feb,Boyacá,$4.000.001 0 $6.000.000,3,5
2,2015,Feb,Boyacá,$6.000.001 0 $8.000.000,1,5
2,2015,Feb,Boyacá,$8.000.001 0 $10.000.000,0,5
2,2015,Feb,Boyacá,$10.000.0010$12.000.000,0,5
2,2015,Feb,Boyacá,$12.000.0010$15.000.000,0,5
2,2015,Feb,Boyacá,>$15.000.001,0,5
2,2015,Feb,Boyacá,A convenir,26,5
2,2015,Feb,Boyacá,No especifica Salario,1,5
2,2015,Feb,Caldas,Salario Mínimo,20,6
2,2015,Feb,Caldas,Salario Mínimo 0 $1.000.000,84,6
2,2015,Feb,Caldas,$1.000.001 0 $1.500.000,46,6
2,2015,Feb,Caldas,$1.500.001 0 $2.000.000,19,6
2,2015,Feb,Caldas,$2.000.001 0 $3.000.000,28,6
2,2015,Feb,Caldas,$3.000.001 0 $4.000.000,13,6
2,2015,Feb,Caldas,$4.000.001 0 $6.000.000,7,6
2,2015,Feb,Caldas,$6.000.001 0 $8.000.000,1,6
2,2015,Feb,Caldas,$8.000.001 0 $10.000.000,0,6
2,2015,Feb,Caldas,$10.000.0010$12.000.000,1,6
2,2015,Feb,Caldas,$12.000.0010$15.000.000,0,6
2,2015,Feb,Caldas,>$15.000.001,0,6
2,2015,Feb,Caldas,A convenir,76,6
2,2015,Feb,Caldas,No especifica Salario,14,6
2,2015,Feb,Caquetá,Salario Mínimo,4,7
2,2015,Feb,Caquetá,Salario Mínimo 0 $1.000.000,17,7
2,2015,Feb,Caquetá,$1.000.001 0 $1.500.000,15,7
2,2015,Feb,Caquetá,$1.500.001 0 $2.000.000,3,7
2,2015,Feb,Caquetá,$2.000.001 0 $3.000.000,7,7
2,2015,Feb,Caquetá,$3.000.001 0 $4.000.000,0,7
2,2015,Feb,Caquetá,$4.000.001 0 $6.000.000,0,7
2,2015,Feb,Caquetá,$6.000.001 0 $8.000.000,0,7
2,2015,Feb,Caquetá,$8.000.001 0 $10.000.000,0,7
2,2015,Feb,Caquetá,$10.000.0010$12.000.000,0,7
2,2015,Feb,Caquetá,$12.000.0010$15.000.000,0,7
2,2015,Feb,Caquetá,>$15.000.001,0,7
2,2015,Feb,Caquetá,A convenir,12,7
2,2015,Feb,Caquetá,No especifica Salario,0,7
2,2015,Feb,Casanare,Salario Mínimo,10,26
2,2015,Feb,Casanare,Salario Mínimo 0 $1.000.000,58,26
2,2015,Feb,Casanare,$1.000.001 0 $1.500.000,24,26
2,2015,Feb,Casanare,$1.500.001 0 $2.000.000,21,26
2,2015,Feb,Casanare,$2.000.001 0 $3.000.000,7,26
2,2015,Feb,Casanare,$3.000.001 0 $4.000.000,3,26
2,2015,Feb,Casanare,$4.000.001 0 $6.000.000,11,26
2,2015,Feb,Casanare,$6.000.001 0 $8.000.000,8,26
2,2015,Feb,Casanare,$8.000.001 0 $10.000.000,1,26
2,2015,Feb,Casanare,$10.000.0010$12.000.000,1,26
2,2015,Feb,Casanare,$12.000.0010$15.000.000,0,26
2,2015,Feb,Casanare,>$15.000.001,0,26
2,2015,Feb,Casanare,A convenir,117,26
2,2015,Feb,Casanare,No especifica Salario,1,26
2,2015,Feb,Cauca,Salario Mínimo,75,8
2,2015,Feb,Cauca,Salario Mínimo 0 $1.000.000,50,8
2,2015,Feb,Cauca,$1.000.001 0 $1.500.000,60,8
2,2015,Feb,Cauca,$1.500.001 0 $2.000.000,20,8
2,2015,Feb,Cauca,$2.000.001 0 $3.000.000,25,8
2,2015,Feb,Cauca,$3.000.001 0 $4.000.000,12,8
2,2015,Feb,Cauca,$4.000.001 0 $6.000.000,9,8
2,2015,Feb,Cauca,$6.000.001 0 $8.000.000,0,8
2,2015,Feb,Cauca,$8.000.001 0 $10.000.000,0,8
2,2015,Feb,Cauca,$10.000.0010$12.000.000,0,8
2,2015,Feb,Cauca,$12.000.0010$15.000.000,0,8
2,2015,Feb,Cauca,>$15.000.001,0,8
2,2015,Feb,Cauca,A convenir,21,8
2,2015,Feb,Cauca,No especifica Salario,0,8
2,2015,Feb,Cesar,Salario Mínimo,19,9
2,2015,Feb,Cesar,Salario Mínimo 0 $1.000.000,68,9
2,2015,Feb,Cesar,$1.000.001 0 $1.500.000,66,9
2,2015,Feb,Cesar,$1.500.001 0 $2.000.000,32,9
2,2015,Feb,Cesar,$2.000.001 0 $3.000.000,27,9
2,2015,Feb,Cesar,$3.000.001 0 $4.000.000,13,9
2,2015,Feb,Cesar,$4.000.001 0 $6.000.000,7,9
2,2015,Feb,Cesar,$6.000.001 0 $8.000.000,1,9
2,2015,Feb,Cesar,$8.000.001 0 $10.000.000,0,9
2,2015,Feb,Cesar,$10.000.0010$12.000.000,0,9
2,2015,Feb,Cesar,$12.000.0010$15.000.000,0,9
2,2015,Feb,Cesar,>$15.000.001,1,9
2,2015,Feb,Cesar,A convenir,21,9
2,2015,Feb,Cesar,No especifica Salario,3,9
2,2015,Feb,Chocó,Salario Mínimo,5,12
2,2015,Feb,Chocó,Salario Mínimo 0 $1.000.000,8,12
2,2015,Feb,Chocó,$1.000.001 0 $1.500.000,9,12
2,2015,Feb,Chocó,$1.500.001 0 $2.000.000,2,12
2,2015,Feb,Chocó,$2.000.001 0 $3.000.000,5,12
2,2015,Feb,Chocó,$3.000.001 0 $4.000.000,2,12
2,2015,Feb,Chocó,$4.000.001 0 $6.000.000,0,12
2,2015,Feb,Chocó,$6.000.001 0 $8.000.000,1,12
2,2015,Feb,Chocó,$8.000.001 0 $10.000.000,0,12
2,2015,Feb,Chocó,$10.000.0010$12.000.000,0,12
2,2015,Feb,Chocó,$12.000.0010$15.000.000,0,12
2,2015,Feb,Chocó,>$15.000.001,0,12
2,2015,Feb,Chocó,A convenir,7,12
2,2015,Feb,Chocó,No especifica Salario,3,12
2,2015,Feb,Córdoba,Salario Mínimo,5,10
2,2015,Feb,Córdoba,Salario Mínimo 0 $1.000.000,64,10
2,2015,Feb,Córdoba,$1.000.001 0 $1.500.000,35,10
2,2015,Feb,Córdoba,$1.500.001 0 $2.000.000,15,10
2,2015,Feb,Córdoba,$2.000.001 0 $3.000.000,21,10
2,2015,Feb,Córdoba,$3.000.001 0 $4.000.000,6,10
2,2015,Feb,Córdoba,$4.000.001 0 $6.000.000,1,10
2,2015,Feb,Córdoba,$6.000.001 0 $8.000.000,0,10
2,2015,Feb,Córdoba,$8.000.001 0 $10.000.000,1,10
2,2015,Feb,Córdoba,$10.000.0010$12.000.000,0,10
2,2015,Feb,Córdoba,$12.000.0010$15.000.000,0,10
2,2015,Feb,Córdoba,>$15.000.001,0,10
2,2015,Feb,Córdoba,A convenir,52,10
2,2015,Feb,Córdoba,No especifica Salario,16,10
2,2015,Feb,Cundinamarca,Salario Mínimo,46,11
2,2015,Feb,Cundinamarca,Salario Mínimo 0 $1.000.000,533,11
2,2015,Feb,Cundinamarca,$1.000.001 0 $1.500.000,183,11
2,2015,Feb,Cundinamarca,$1.500.001 0 $2.000.000,67,11
2,2015,Feb,Cundinamarca,$2.000.001 0 $3.000.000,98,11
2,2015,Feb,Cundinamarca,$3.000.001 0 $4.000.000,22,11
2,2015,Feb,Cundinamarca,$4.000.001 0 $6.000.000,5,11
2,2015,Feb,Cundinamarca,$6.000.001 0 $8.000.000,3,11
2,2015,Feb,Cundinamarca,$8.000.001 0 $10.000.000,2,11
2,2015,Feb,Cundinamarca,$10.000.0010$12.000.000,0,11
2,2015,Feb,Cundinamarca,$12.000.0010$15.000.000,0,11
2,2015,Feb,Cundinamarca,>$15.000.001,0,11
2,2015,Feb,Cundinamarca,A convenir,196,11
2,2015,Feb,Cundinamarca,No especifica Salario,50,11
2,2015,Feb,Guainía,Salario Mínimo,2,30
2,2015,Feb,Guainía,Salario Mínimo 0 $1.000.000,0,30
2,2015,Feb,Guainía,$1.000.001 0 $1.500.000,1,30
2,2015,Feb,Guainía,$1.500.001 0 $2.000.000,0,30
2,2015,Feb,Guainía,$2.000.001 0 $3.000.000,2,30
2,2015,Feb,Guainía,$3.000.001 0 $4.000.000,0,30
2,2015,Feb,Guainía,$4.000.001 0 $6.000.000,0,30
2,2015,Feb,Guainía,$6.000.001 0 $8.000.000,0,30
2,2015,Feb,Guainía,$8.000.001 0 $10.000.000,0,30
2,2015,Feb,Guainía,$10.000.0010$12.000.000,0,30
2,2015,Feb,Guainía,$12.000.0010$15.000.000,0,30
2,2015,Feb,Guainía,>$15.000.001,0,30
2,2015,Feb,Guainía,A convenir,0,30
2,2015,Feb,Guainía,No especifica Salario,0,30
2,2015,Feb,Guaviare,Salario Mínimo,1,31
2,2015,Feb,Guaviare,Salario Mínimo 0 $1.000.000,1,31
2,2015,Feb,Guaviare,$1.000.001 0 $1.500.000,0,31
2,2015,Feb,Guaviare,$1.500.001 0 $2.000.000,1,31
2,2015,Feb,Guaviare,$2.000.001 0 $3.000.000,0,31
2,2015,Feb,Guaviare,$3.000.001 0 $4.000.000,0,31
2,2015,Feb,Guaviare,$4.000.001 0 $6.000.000,0,31
2,2015,Feb,Guaviare,$6.000.001 0 $8.000.000,0,31
2,2015,Feb,Guaviare,$8.000.001 0 $10.000.000,0,31
2,2015,Feb,Guaviare,$10.000.0010$12.000.000,0,31
2,2015,Feb,Guaviare,$12.000.0010$15.000.000,0,31
2,2015,Feb,Guaviare,>$15.000.001,0,31
2,2015,Feb,Guaviare,A convenir,0,31
2,2015,Feb,Guaviare,No especifica Salario,0,31
2,2015,Feb,Huila,Salario Mínimo,77,13
2,2015,Feb,Huila,Salario Mínimo 0 $1.000.000,120,13
2,2015,Feb,Huila,$1.000.001 0 $1.500.000,62,13
2,2015,Feb,Huila,$1.500.001 0 $2.000.000,27,13
2,2015,Feb,Huila,$2.000.001 0 $3.000.000,29,13
2,2015,Feb,Huila,$3.000.001 0 $4.000.000,18,13
2,2015,Feb,Huila,$4.000.001 0 $6.000.000,17,13
2,2015,Feb,Huila,$6.000.001 0 $8.000.000,5,13
2,2015,Feb,Huila,$8.000.001 0 $10.000.000,3,13
2,2015,Feb,Huila,$10.000.0010$12.000.000,0,13
2,2015,Feb,Huila,$12.000.0010$15.000.000,0,13
2,2015,Feb,Huila,>$15.000.001,0,13
2,2015,Feb,Huila,A convenir,40,13
2,2015,Feb,Huila,No especifica Salario,1,13
2,2015,Feb,La Guajira,Salario Mínimo,18,14
2,2015,Feb,La Guajira,Salario Mínimo 0 $1.000.000,33,14
2,2015,Feb,La Guajira,$1.000.001 0 $1.500.000,27,14
2,2015,Feb,La Guajira,$1.500.001 0 $2.000.000,25,14
2,2015,Feb,La Guajira,$2.000.001 0 $3.000.000,8,14
2,2015,Feb,La Guajira,$3.000.001 0 $4.000.000,37,14
2,2015,Feb,La Guajira,$4.000.001 0 $6.000.000,13,14
2,2015,Feb,La Guajira,$6.000.001 0 $8.000.000,1,14
2,2015,Feb,La Guajira,$8.000.001 0 $10.000.000,0,14
2,2015,Feb,La Guajira,$10.000.0010$12.000.000,1,14
2,2015,Feb,La Guajira,$12.000.0010$15.000.000,0,14
2,2015,Feb,La Guajira,>$15.000.001,0,14
2,2015,Feb,La Guajira,A convenir,2,14
2,2015,Feb,La Guajira,No especifica Salario,0,14
2,2015,Feb,Magdalena,Salario Mínimo,10,15
2,2015,Feb,Magdalena,Salario Mínimo 0 $1.000.000,54,15
2,2015,Feb,Magdalena,$1.000.001 0 $1.500.000,38,15
2,2015,Feb,Magdalena,$1.500.001 0 $2.000.000,25,15
2,2015,Feb,Magdalena,$2.000.001 0 $3.000.000,22,15
2,2015,Feb,Magdalena,$3.000.001 0 $4.000.000,7,15
2,2015,Feb,Magdalena,$4.000.001 0 $6.000.000,3,15
2,2015,Feb,Magdalena,$6.000.001 0 $8.000.000,1,15
2,2015,Feb,Magdalena,$8.000.001 0 $10.000.000,0,15
2,2015,Feb,Magdalena,$10.000.0010$12.000.000,0,15
2,2015,Feb,Magdalena,$12.000.0010$15.000.000,0,15
2,2015,Feb,Magdalena,>$15.000.001,0,15
2,2015,Feb,Magdalena,A convenir,10,15
2,2015,Feb,Magdalena,No especifica Salario,12,15
2,2015,Feb,Meta,Salario Mínimo,27,16
2,2015,Feb,Meta,Salario Mínimo 0 $1.000.000,241,16
2,2015,Feb,Meta,$1.000.001 0 $1.500.000,74,16
2,2015,Feb,Meta,$1.500.001 0 $2.000.000,53,16
2,2015,Feb,Meta,$2.000.001 0 $3.000.000,55,16
2,2015,Feb,Meta,$3.000.001 0 $4.000.000,34,16
2,2015,Feb,Meta,$4.000.001 0 $6.000.000,9,16
2,2015,Feb,Meta,$6.000.001 0 $8.000.000,6,16
2,2015,Feb,Meta,$8.000.001 0 $10.000.000,0,16
2,2015,Feb,Meta,$10.000.0010$12.000.000,0,16
2,2015,Feb,Meta,$12.000.0010$15.000.000,1,16
2,2015,Feb,Meta,>$15.000.001,0,16
2,2015,Feb,Meta,A convenir,493,16
2,2015,Feb,Meta,No especifica Salario,5,16
2,2015,Feb,Nariño,Salario Mínimo,31,17
2,2015,Feb,Nariño,Salario Mínimo 0 $1.000.000,65,17
2,2015,Feb,Nariño,$1.000.001 0 $1.500.000,37,17
2,2015,Feb,Nariño,$1.500.001 0 $2.000.000,13,17
2,2015,Feb,Nariño,$2.000.001 0 $3.000.000,24,17
2,2015,Feb,Nariño,$3.000.001 0 $4.000.000,9,17
2,2015,Feb,Nariño,$4.000.001 0 $6.000.000,1,17
2,2015,Feb,Nariño,$6.000.001 0 $8.000.000,0,17
2,2015,Feb,Nariño,$8.000.001 0 $10.000.000,1,17
2,2015,Feb,Nariño,$10.000.0010$12.000.000,0,17
2,2015,Feb,Nariño,$12.000.0010$15.000.000,0,17
2,2015,Feb,Nariño,>$15.000.001,0,17
2,2015,Feb,Nariño,A convenir,6,17
2,2015,Feb,Nariño,No especifica Salario,1,17
2,2015,Feb,Norte de Santander,Salario Mínimo,60,18
2,2015,Feb,Norte de Santander,Salario Mínimo 0 $1.000.000,91,18
2,2015,Feb,Norte de Santander,$1.000.001 0 $1.500.000,69,18
2,2015,Feb,Norte de Santander,$1.500.001 0 $2.000.000,22,18
2,2015,Feb,Norte de Santander,$2.000.001 0 $3.000.000,42,18
2,2015,Feb,Norte de Santander,$3.000.001 0 $4.000.000,33,18
2,2015,Feb,Norte de Santander,$4.000.001 0 $6.000.000,18,18
2,2015,Feb,Norte de Santander,$6.000.001 0 $8.000.000,6,18
2,2015,Feb,Norte de Santander,$8.000.001 0 $10.000.000,2,18
2,2015,Feb,Norte de Santander,$10.000.0010$12.000.000,0,18
2,2015,Feb,Norte de Santander,$12.000.0010$15.000.000,0,18
2,2015,Feb,Norte de Santander,>$15.000.001,0,18
2,2015,Feb,Norte de Santander,A convenir,79,18
2,2015,Feb,Norte de Santander,No especifica Salario,1,18
2,2015,Feb,Putumayo,Salario Mínimo,0,27
2,2015,Feb,Putumayo,Salario Mínimo 0 $1.000.000,7,27
2,2015,Feb,Putumayo,$1.000.001 0 $1.500.000,6,27
2,2015,Feb,Putumayo,$1.500.001 0 $2.000.000,1,27
2,2015,Feb,Putumayo,$2.000.001 0 $3.000.000,3,27
2,2015,Feb,Putumayo,$3.000.001 0 $4.000.000,3,27
2,2015,Feb,Putumayo,$4.000.001 0 $6.000.000,0,27
2,2015,Feb,Putumayo,$6.000.001 0 $8.000.000,0,27
2,2015,Feb,Putumayo,$8.000.001 0 $10.000.000,0,27
2,2015,Feb,Putumayo,$10.000.0010$12.000.000,0,27
2,2015,Feb,Putumayo,$12.000.0010$15.000.000,0,27
2,2015,Feb,Putumayo,>$15.000.001,0,27
2,2015,Feb,Putumayo,A convenir,13,27
2,2015,Feb,Putumayo,No especifica Salario,0,27
2,2015,Feb,Quindío,Salario Mínimo,7,19
2,2015,Feb,Quindío,Salario Mínimo 0 $1.000.000,68,19
2,2015,Feb,Quindío,$1.000.001 0 $1.500.000,43,19
2,2015,Feb,Quindío,$1.500.001 0 $2.000.000,31,19
2,2015,Feb,Quindío,$2.000.001 0 $3.000.000,8,19
2,2015,Feb,Quindío,$3.000.001 0 $4.000.000,7,19
2,2015,Feb,Quindío,$4.000.001 0 $6.000.000,3,19
2,2015,Feb,Quindío,$6.000.001 0 $8.000.000,0,19
2,2015,Feb,Quindío,$8.000.001 0 $10.000.000,1,19
2,2015,Feb,Quindío,$10.000.0010$12.000.000,0,19
2,2015,Feb,Quindío,$12.000.0010$15.000.000,1,19
2,2015,Feb,Quindío,>$15.000.001,0,19
2,2015,Feb,Quindío,A convenir,3,19
2,2015,Feb,Quindío,No especifica Salario,3,19
2,2015,Feb,Risaralda,Salario Mínimo,11,20
2,2015,Feb,Risaralda,Salario Mínimo 0 $1.000.000,184,20
2,2015,Feb,Risaralda,$1.000.001 0 $1.500.000,76,20
2,2015,Feb,Risaralda,$1.500.001 0 $2.000.000,40,20
2,2015,Feb,Risaralda,$2.000.001 0 $3.000.000,32,20
2,2015,Feb,Risaralda,$3.000.001 0 $4.000.000,14,20
2,2015,Feb,Risaralda,$4.000.001 0 $6.000.000,5,20
2,2015,Feb,Risaralda,$6.000.001 0 $8.000.000,0,20
2,2015,Feb,Risaralda,$8.000.001 0 $10.000.000,0,20
2,2015,Feb,Risaralda,$10.000.0010$12.000.000,0,20
2,2015,Feb,Risaralda,$12.000.0010$15.000.000,0,20
2,2015,Feb,Risaralda,>$15.000.001,0,20
2,2015,Feb,Risaralda,A convenir,102,20
2,2015,Feb,Risaralda,No especifica Salario,12,20
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo,1,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo 0 $1.000.000,14,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.000.001 0 $1.500.000,3,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.500.001 0 $2.000.000,2,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$2.000.001 0 $3.000.000,1,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$3.000.001 0 $4.000.000,0,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$4.000.001 0 $6.000.000,1,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$6.000.001 0 $8.000.000,0,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$8.000.001 0 $10.000.000,0,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$10.000.0010$12.000.000,0,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",$12.000.0010$15.000.000,0,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",>$15.000.001,2,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",A convenir,2,28
2,2015,Feb,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica Salario,0,28
2,2015,Feb,Santander,Salario Mínimo,44,21
2,2015,Feb,Santander,Salario Mínimo 0 $1.000.000,390,21
2,2015,Feb,Santander,$1.000.001 0 $1.500.000,178,21
