num_mes,anio,Mes,departamento,experiencia,cant_exp,cod_dpto
8,2016,Ago,Guaviare,25 a 36 Meses,0,31
8,2016,Ago,Guaviare,37 a 60 Meses,0,31
8,2016,Ago,Guaviare,Mayor a 60 meses,0,31
8,2016,Ago,Guaviare,No especifica experiencia,3,31
8,2016,Ago,Huila,Sin Experiencia,174,13
8,2016,Ago,Huila,1 a 6 Meses,103,13
8,2016,Ago,Huila,7 a 12 Meses,416,13
8,2016,Ago,Huila,13 a 24 Meses,179,13
8,2016,Ago,Huila,25 a 36 Meses,55,13
8,2016,Ago,Huila,37 a 60 Meses,32,13
8,2016,Ago,Huila,Mayor a 60 meses,130,13
8,2016,Ago,Huila,No especifica experiencia,144,13
8,2016,Ago,La Guajira,Sin Experiencia,188,14
8,2016,Ago,La Guajira,1 a 6 Meses,15,14
8,2016,Ago,La Guajira,7 a 12 Meses,105,14
8,2016,Ago,La Guajira,13 a 24 Meses,44,14
8,2016,Ago,La Guajira,25 a 36 Meses,16,14
8,2016,Ago,La Guajira,37 a 60 Meses,10,14
8,2016,Ago,La Guajira,Mayor a 60 meses,15,14
8,2016,Ago,La Guajira,No especifica experiencia,28,14
8,2016,Ago,Magdalena,Sin Experiencia,89,15
8,2016,Ago,Magdalena,1 a 6 Meses,48,15
8,2016,Ago,Magdalena,7 a 12 Meses,449,15
8,2016,Ago,Magdalena,13 a 24 Meses,161,15
8,2016,Ago,Magdalena,25 a 36 Meses,57,15
8,2016,Ago,Magdalena,37 a 60 Meses,23,15
8,2016,Ago,Magdalena,Mayor a 60 meses,13,15
8,2016,Ago,Magdalena,No especifica experiencia,46,15
8,2016,Ago,Meta,Sin Experiencia,598,16
8,2016,Ago,Meta,1 a 6 Meses,116,16
8,2016,Ago,Meta,7 a 12 Meses,585,16
8,2016,Ago,Meta,13 a 24 Meses,232,16
8,2016,Ago,Meta,25 a 36 Meses,72,16
8,2016,Ago,Meta,37 a 60 Meses,55,16
8,2016,Ago,Meta,Mayor a 60 meses,259,16
8,2016,Ago,Meta,No especifica experiencia,430,16
8,2016,Ago,Nariño,Sin Experiencia,253,17
8,2016,Ago,Nariño,1 a 6 Meses,98,17
8,2016,Ago,Nariño,7 a 12 Meses,326,17
8,2016,Ago,Nariño,13 a 24 Meses,111,17
8,2016,Ago,Nariño,25 a 36 Meses,31,17
8,2016,Ago,Nariño,37 a 60 Meses,27,17
8,2016,Ago,Nariño,Mayor a 60 meses,57,17
8,2016,Ago,Nariño,No especifica experiencia,67,17
8,2016,Ago,Norte de Santander,Sin Experiencia,229,18
8,2016,Ago,Norte de Santander,1 a 6 Meses,50,18
8,2016,Ago,Norte de Santander,7 a 12 Meses,355,18
8,2016,Ago,Norte de Santander,13 a 24 Meses,144,18
8,2016,Ago,Norte de Santander,25 a 36 Meses,35,18
8,2016,Ago,Norte de Santander,37 a 60 Meses,13,18
8,2016,Ago,Norte de Santander,Mayor a 60 meses,60,18
8,2016,Ago,Norte de Santander,No especifica experiencia,63,18
8,2016,Ago,Putumayo,Sin Experiencia,64,27
8,2016,Ago,Putumayo,1 a 6 Meses,23,27
8,2016,Ago,Putumayo,7 a 12 Meses,50,27
8,2016,Ago,Putumayo,13 a 24 Meses,33,27
8,2016,Ago,Putumayo,25 a 36 Meses,10,27
8,2016,Ago,Putumayo,37 a 60 Meses,4,27
8,2016,Ago,Putumayo,Mayor a 60 meses,54,27
8,2016,Ago,Putumayo,No especifica experiencia,42,27
8,2016,Ago,Quindío,Sin Experiencia,142,19
8,2016,Ago,Quindío,1 a 6 Meses,48,19
8,2016,Ago,Quindío,7 a 12 Meses,353,19
8,2016,Ago,Quindío,13 a 24 Meses,92,19
8,2016,Ago,Quindío,25 a 36 Meses,30,19
8,2016,Ago,Quindío,37 a 60 Meses,6,19
8,2016,Ago,Quindío,Mayor a 60 meses,18,19
8,2016,Ago,Quindío,No especifica experiencia,88,19
8,2016,Ago,Risaralda,Sin Experiencia,338,20
8,2016,Ago,Risaralda,1 a 6 Meses,111,20
8,2016,Ago,Risaralda,7 a 12 Meses,1083,20
8,2016,Ago,Risaralda,13 a 24 Meses,404,20
8,2016,Ago,Risaralda,25 a 36 Meses,136,20
8,2016,Ago,Risaralda,37 a 60 Meses,57,20
8,2016,Ago,Risaralda,Mayor a 60 meses,117,20
8,2016,Ago,Risaralda,No especifica experiencia,165,20
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",Sin Experiencia,54,28
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",1 a 6 Meses,26,28
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",7 a 12 Meses,43,28
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",13 a 24 Meses,21,28
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",25 a 36 Meses,7,28
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",37 a 60 Meses,2,28
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",Mayor a 60 meses,1,28
8,2016,Ago,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica experiencia,12,28
8,2016,Ago,Santander,Sin Experiencia,1094,21
8,2016,Ago,Santander,1 a 6 Meses,128,21
8,2016,Ago,Santander,7 a 12 Meses,1742,21
8,2016,Ago,Santander,13 a 24 Meses,770,21
8,2016,Ago,Santander,25 a 36 Meses,294,21
8,2016,Ago,Santander,37 a 60 Meses,137,21
8,2016,Ago,Santander,Mayor a 60 meses,257,21
8,2016,Ago,Santander,No especifica experiencia,462,21
8,2016,Ago,Sucre,Sin Experiencia,110,22
8,2016,Ago,Sucre,1 a 6 Meses,10,22
8,2016,Ago,Sucre,7 a 12 Meses,137,22
8,2016,Ago,Sucre,13 a 24 Meses,35,22
8,2016,Ago,Sucre,25 a 36 Meses,21,22
8,2016,Ago,Sucre,37 a 60 Meses,9,22
8,2016,Ago,Sucre,Mayor a 60 meses,22,22
8,2016,Ago,Sucre,No especifica experiencia,52,22
8,2016,Ago,Tolima,Sin Experiencia,314,23
8,2016,Ago,Tolima,1 a 6 Meses,105,23
8,2016,Ago,Tolima,7 a 12 Meses,652,23
8,2016,Ago,Tolima,13 a 24 Meses,212,23
8,2016,Ago,Tolima,25 a 36 Meses,57,23
8,2016,Ago,Tolima,37 a 60 Meses,32,23
8,2016,Ago,Tolima,Mayor a 60 meses,82,23
8,2016,Ago,Tolima,No especifica experiencia,142,23
8,2016,Ago,Valle del Cauca,Sin Experiencia,1659,24
8,2016,Ago,Valle del Cauca,1 a 6 Meses,278,24
8,2016,Ago,Valle del Cauca,7 a 12 Meses,4608,24
8,2016,Ago,Valle del Cauca,13 a 24 Meses,2087,24
8,2016,Ago,Valle del Cauca,25 a 36 Meses,781,24
8,2016,Ago,Valle del Cauca,37 a 60 Meses,348,24
8,2016,Ago,Valle del Cauca,Mayor a 60 meses,459,24
8,2016,Ago,Valle del Cauca,No especifica experiencia,1049,24
8,2016,Ago,Vaupés,Sin Experiencia,0,32
8,2016,Ago,Vaupés,1 a 6 Meses,1,32
8,2016,Ago,Vaupés,7 a 12 Meses,4,32
8,2016,Ago,Vaupés,13 a 24 Meses,3,32
8,2016,Ago,Vaupés,25 a 36 Meses,0,32
8,2016,Ago,Vaupés,37 a 60 Meses,2,32
8,2016,Ago,Vaupés,Mayor a 60 meses,0,32
8,2016,Ago,Vaupés,No especifica experiencia,0,32
8,2016,Ago,Vichada,Sin Experiencia,6,33
8,2016,Ago,Vichada,1 a 6 Meses,1,33
8,2016,Ago,Vichada,7 a 12 Meses,8,33
8,2016,Ago,Vichada,13 a 24 Meses,12,33
8,2016,Ago,Vichada,25 a 36 Meses,1,33
8,2016,Ago,Vichada,37 a 60 Meses,0,33
8,2016,Ago,Vichada,Mayor a 60 meses,0,33
8,2016,Ago,Vichada,No especifica experiencia,0,33
9,2016,Sep,Amazonas,Sin Experiencia,2,29
9,2016,Sep,Amazonas,1 a 6 Meses,5,29
9,2016,Sep,Amazonas,7 a 12 Meses,6,29
9,2016,Sep,Amazonas,13 a 24 Meses,5,29
9,2016,Sep,Amazonas,25 a 36 Meses,0,29
9,2016,Sep,Amazonas,37 a 60 Meses,3,29
9,2016,Sep,Amazonas,Mayor a 60 meses,0,29
9,2016,Sep,Amazonas,No especifica experiencia,4,29
9,2016,Sep,Antioquia,Sin Experiencia,2660,1
9,2016,Sep,Antioquia,1 a 6 Meses,422,1
9,2016,Sep,Antioquia,7 a 12 Meses,5816,1
9,2016,Sep,Antioquia,13 a 24 Meses,2221,1
9,2016,Sep,Antioquia,25 a 36 Meses,902,1
9,2016,Sep,Antioquia,37 a 60 Meses,456,1
9,2016,Sep,Antioquia,Mayor a 60 meses,886,1
9,2016,Sep,Antioquia,No especifica experiencia,2455,1
9,2016,Sep,Arauca,Sin Experiencia,65,25
9,2016,Sep,Arauca,1 a 6 Meses,10,25
9,2016,Sep,Arauca,7 a 12 Meses,28,25
9,2016,Sep,Arauca,13 a 24 Meses,10,25
9,2016,Sep,Arauca,25 a 36 Meses,1,25
9,2016,Sep,Arauca,37 a 60 Meses,1,25
9,2016,Sep,Arauca,Mayor a 60 meses,27,25
9,2016,Sep,Arauca,No especifica experiencia,60,25
9,2016,Sep,Atlántico,Sin Experiencia,622,2
9,2016,Sep,Atlántico,1 a 6 Meses,54,2
9,2016,Sep,Atlántico,7 a 12 Meses,1421,2
9,2016,Sep,Atlántico,13 a 24 Meses,733,2
9,2016,Sep,Atlántico,25 a 36 Meses,300,2
9,2016,Sep,Atlántico,37 a 60 Meses,164,2
9,2016,Sep,Atlántico,Mayor a 60 meses,263,2
9,2016,Sep,Atlántico,No especifica experiencia,326,2
9,2016,Sep,Bogotá D.C.,Sin Experiencia,11233,3
9,2016,Sep,Bogotá D.C.,1 a 6 Meses,654,3
9,2016,Sep,Bogotá D.C.,7 a 12 Meses,26355,3
9,2016,Sep,Bogotá D.C.,13 a 24 Meses,8645,3
9,2016,Sep,Bogotá D.C.,25 a 36 Meses,3544,3
9,2016,Sep,Bogotá D.C.,37 a 60 Meses,2009,3
9,2016,Sep,Bogotá D.C.,Mayor a 60 meses,1257,3
9,2016,Sep,Bogotá D.C.,No especifica experiencia,11226,3
9,2016,Sep,Bolívar,Sin Experiencia,417,4
9,2016,Sep,Bolívar,1 a 6 Meses,30,4
9,2016,Sep,Bolívar,7 a 12 Meses,738,4
9,2016,Sep,Bolívar,13 a 24 Meses,328,4
9,2016,Sep,Bolívar,25 a 36 Meses,139,4
9,2016,Sep,Bolívar,37 a 60 Meses,65,4
9,2016,Sep,Bolívar,Mayor a 60 meses,35,4
9,2016,Sep,Bolívar,No especifica experiencia,114,4
9,2016,Sep,Boyacá,Sin Experiencia,277,5
9,2016,Sep,Boyacá,1 a 6 Meses,127,5
9,2016,Sep,Boyacá,7 a 12 Meses,366,5
9,2016,Sep,Boyacá,13 a 24 Meses,124,5
9,2016,Sep,Boyacá,25 a 36 Meses,45,5
9,2016,Sep,Boyacá,37 a 60 Meses,17,5
9,2016,Sep,Boyacá,Mayor a 60 meses,94,5
9,2016,Sep,Boyacá,No especifica experiencia,185,5
9,2016,Sep,Caldas,Sin Experiencia,147,6
9,2016,Sep,Caldas,1 a 6 Meses,16,6
9,2016,Sep,Caldas,7 a 12 Meses,335,6
9,2016,Sep,Caldas,13 a 24 Meses,131,6
9,2016,Sep,Caldas,25 a 36 Meses,51,6
9,2016,Sep,Caldas,37 a 60 Meses,17,6
9,2016,Sep,Caldas,Mayor a 60 meses,120,6
9,2016,Sep,Caldas,No especifica experiencia,119,6
9,2016,Sep,Caquetá,Sin Experiencia,99,7
9,2016,Sep,Caquetá,1 a 6 Meses,20,7
9,2016,Sep,Caquetá,7 a 12 Meses,54,7
9,2016,Sep,Caquetá,13 a 24 Meses,14,7
9,2016,Sep,Caquetá,25 a 36 Meses,3,7
9,2016,Sep,Caquetá,37 a 60 Meses,4,7
9,2016,Sep,Caquetá,Mayor a 60 meses,2,7
9,2016,Sep,Caquetá,No especifica experiencia,16,7
9,2016,Sep,Casanare,Sin Experiencia,480,26
9,2016,Sep,Casanare,1 a 6 Meses,38,26
9,2016,Sep,Casanare,7 a 12 Meses,160,26
9,2016,Sep,Casanare,13 a 24 Meses,73,26
9,2016,Sep,Casanare,25 a 36 Meses,38,26
9,2016,Sep,Casanare,37 a 60 Meses,23,26
9,2016,Sep,Casanare,Mayor a 60 meses,282,26
9,2016,Sep,Casanare,No especifica experiencia,414,26
9,2016,Sep,Cauca,Sin Experiencia,126,8
9,2016,Sep,Cauca,1 a 6 Meses,24,8
9,2016,Sep,Cauca,7 a 12 Meses,222,8
9,2016,Sep,Cauca,13 a 24 Meses,72,8
9,2016,Sep,Cauca,25 a 36 Meses,15,8
9,2016,Sep,Cauca,37 a 60 Meses,6,8
9,2016,Sep,Cauca,Mayor a 60 meses,136,8
9,2016,Sep,Cauca,No especifica experiencia,58,8
9,2016,Sep,Cesar,Sin Experiencia,132,9
9,2016,Sep,Cesar,1 a 6 Meses,23,9
9,2016,Sep,Cesar,7 a 12 Meses,219,9
9,2016,Sep,Cesar,13 a 24 Meses,99,9
9,2016,Sep,Cesar,25 a 36 Meses,41,9
9,2016,Sep,Cesar,37 a 60 Meses,17,9
9,2016,Sep,Cesar,Mayor a 60 meses,28,9
9,2016,Sep,Cesar,No especifica experiencia,63,9
9,2016,Sep,Chocó,Sin Experiencia,41,12
9,2016,Sep,Chocó,1 a 6 Meses,2,12
9,2016,Sep,Chocó,7 a 12 Meses,32,12
9,2016,Sep,Chocó,13 a 24 Meses,6,12
9,2016,Sep,Chocó,25 a 36 Meses,2,12
9,2016,Sep,Chocó,37 a 60 Meses,2,12
9,2016,Sep,Chocó,Mayor a 60 meses,28,12
9,2016,Sep,Chocó,No especifica experiencia,9,12
9,2016,Sep,Córdoba,Sin Experiencia,92,10
9,2016,Sep,Córdoba,1 a 6 Meses,24,10
9,2016,Sep,Córdoba,7 a 12 Meses,174,10
9,2016,Sep,Córdoba,13 a 24 Meses,71,10
9,2016,Sep,Córdoba,25 a 36 Meses,23,10
9,2016,Sep,Córdoba,37 a 60 Meses,10,10
9,2016,Sep,Córdoba,Mayor a 60 meses,35,10
9,2016,Sep,Córdoba,No especifica experiencia,65,10
9,2016,Sep,Cundinamarca,Sin Experiencia,1151,11
9,2016,Sep,Cundinamarca,1 a 6 Meses,119,11
9,2016,Sep,Cundinamarca,7 a 12 Meses,2282,11
9,2016,Sep,Cundinamarca,13 a 24 Meses,621,11
9,2016,Sep,Cundinamarca,25 a 36 Meses,231,11
9,2016,Sep,Cundinamarca,37 a 60 Meses,99,11
9,2016,Sep,Cundinamarca,Mayor a 60 meses,380,11
9,2016,Sep,Cundinamarca,No especifica experiencia,1162,11
9,2016,Sep,Guainía,Sin Experiencia,1,30
9,2016,Sep,Guainía,1 a 6 Meses,4,30
9,2016,Sep,Guainía,7 a 12 Meses,5,30
9,2016,Sep,Guainía,13 a 24 Meses,0,30
9,2016,Sep,Guainía,25 a 36 Meses,0,30
9,2016,Sep,Guainía,37 a 60 Meses,1,30
9,2016,Sep,Guainía,Mayor a 60 meses,1,30
9,2016,Sep,Guainía,No especifica experiencia,0,30
9,2016,Sep,Guaviare,Sin Experiencia,3,31
9,2016,Sep,Guaviare,1 a 6 Meses,3,31
9,2016,Sep,Guaviare,7 a 12 Meses,10,31
9,2016,Sep,Guaviare,13 a 24 Meses,1,31
9,2016,Sep,Guaviare,25 a 36 Meses,0,31
9,2016,Sep,Guaviare,37 a 60 Meses,0,31
9,2016,Sep,Guaviare,Mayor a 60 meses,0,31
9,2016,Sep,Guaviare,No especifica experiencia,1,31
9,2016,Sep,Huila,Sin Experiencia,141,13
9,2016,Sep,Huila,1 a 6 Meses,63,13
9,2016,Sep,Huila,7 a 12 Meses,383,13
9,2016,Sep,Huila,13 a 24 Meses,105,13
9,2016,Sep,Huila,25 a 36 Meses,38,13
9,2016,Sep,Huila,37 a 60 Meses,12,13
9,2016,Sep,Huila,Mayor a 60 meses,155,13
9,2016,Sep,Huila,No especifica experiencia,145,13
9,2016,Sep,La Guajira,Sin Experiencia,164,14
9,2016,Sep,La Guajira,1 a 6 Meses,2,14
9,2016,Sep,La Guajira,7 a 12 Meses,84,14
9,2016,Sep,La Guajira,13 a 24 Meses,48,14
9,2016,Sep,La Guajira,25 a 36 Meses,19,14
9,2016,Sep,La Guajira,37 a 60 Meses,18,14
9,2016,Sep,La Guajira,Mayor a 60 meses,19,14
9,2016,Sep,La Guajira,No especifica experiencia,19,14
9,2016,Sep,Magdalena,Sin Experiencia,61,15
9,2016,Sep,Magdalena,1 a 6 Meses,29,15
9,2016,Sep,Magdalena,7 a 12 Meses,273,15
9,2016,Sep,Magdalena,13 a 24 Meses,127,15
9,2016,Sep,Magdalena,25 a 36 Meses,36,15
9,2016,Sep,Magdalena,37 a 60 Meses,19,15
9,2016,Sep,Magdalena,Mayor a 60 meses,19,15
9,2016,Sep,Magdalena,No especifica experiencia,39,15
9,2016,Sep,Meta,Sin Experiencia,628,16
9,2016,Sep,Meta,1 a 6 Meses,73,16
9,2016,Sep,Meta,7 a 12 Meses,391,16
9,2016,Sep,Meta,13 a 24 Meses,182,16
9,2016,Sep,Meta,25 a 36 Meses,63,16
9,2016,Sep,Meta,37 a 60 Meses,53,16
9,2016,Sep,Meta,Mayor a 60 meses,308,16
9,2016,Sep,Meta,No especifica experiencia,436,16
9,2016,Sep,Nariño,Sin Experiencia,186,17
9,2016,Sep,Nariño,1 a 6 Meses,91,17
9,2016,Sep,Nariño,7 a 12 Meses,384,17
9,2016,Sep,Nariño,13 a 24 Meses,130,17
9,2016,Sep,Nariño,25 a 36 Meses,28,17
9,2016,Sep,Nariño,37 a 60 Meses,26,17
9,2016,Sep,Nariño,Mayor a 60 meses,58,17
9,2016,Sep,Nariño,No especifica experiencia,71,17
9,2016,Sep,Norte de Santander,Sin Experiencia,228,18
9,2016,Sep,Norte de Santander,1 a 6 Meses,30,18
9,2016,Sep,Norte de Santander,7 a 12 Meses,277,18
9,2016,Sep,Norte de Santander,13 a 24 Meses,97,18
9,2016,Sep,Norte de Santander,25 a 36 Meses,26,18
9,2016,Sep,Norte de Santander,37 a 60 Meses,11,18
9,2016,Sep,Norte de Santander,Mayor a 60 meses,97,18
9,2016,Sep,Norte de Santander,No especifica experiencia,59,18
9,2016,Sep,Putumayo,Sin Experiencia,44,27
9,2016,Sep,Putumayo,1 a 6 Meses,6,27
9,2016,Sep,Putumayo,7 a 12 Meses,28,27
9,2016,Sep,Putumayo,13 a 24 Meses,12,27
9,2016,Sep,Putumayo,25 a 36 Meses,7,27
9,2016,Sep,Putumayo,37 a 60 Meses,2,27
9,2016,Sep,Putumayo,Mayor a 60 meses,57,27
9,2016,Sep,Putumayo,No especifica experiencia,79,27
9,2016,Sep,Quindío,Sin Experiencia,178,19
9,2016,Sep,Quindío,1 a 6 Meses,31,19
9,2016,Sep,Quindío,7 a 12 Meses,234,19
9,2016,Sep,Quindío,13 a 24 Meses,83,19
9,2016,Sep,Quindío,25 a 36 Meses,25,19
9,2016,Sep,Quindío,37 a 60 Meses,12,19
9,2016,Sep,Quindío,Mayor a 60 meses,6,19
9,2016,Sep,Quindío,No especifica experiencia,50,19
9,2016,Sep,Risaralda,Sin Experiencia,298,20
9,2016,Sep,Risaralda,1 a 6 Meses,103,20
9,2016,Sep,Risaralda,7 a 12 Meses,836,20
9,2016,Sep,Risaralda,13 a 24 Meses,312,20
9,2016,Sep,Risaralda,25 a 36 Meses,103,20
9,2016,Sep,Risaralda,37 a 60 Meses,51,20
9,2016,Sep,Risaralda,Mayor a 60 meses,136,20
9,2016,Sep,Risaralda,No especifica experiencia,144,20
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",Sin Experiencia,51,28
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",1 a 6 Meses,10,28
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",7 a 12 Meses,27,28
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",13 a 24 Meses,7,28
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",25 a 36 Meses,3,28
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",37 a 60 Meses,2,28
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",Mayor a 60 meses,18,28
9,2016,Sep,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica experiencia,10,28
9,2016,Sep,Santander,Sin Experiencia,919,21
9,2016,Sep,Santander,1 a 6 Meses,102,21
9,2016,Sep,Santander,7 a 12 Meses,1519,21
9,2016,Sep,Santander,13 a 24 Meses,680,21
9,2016,Sep,Santander,25 a 36 Meses,235,21
9,2016,Sep,Santander,37 a 60 Meses,138,21
9,2016,Sep,Santander,Mayor a 60 meses,201,21
9,2016,Sep,Santander,No especifica experiencia,363,21
9,2016,Sep,Sucre,Sin Experiencia,88,22
9,2016,Sep,Sucre,1 a 6 Meses,6,22
9,2016,Sep,Sucre,7 a 12 Meses,113,22
9,2016,Sep,Sucre,13 a 24 Meses,29,22
9,2016,Sep,Sucre,25 a 36 Meses,11,22
9,2016,Sep,Sucre,37 a 60 Meses,5,22
9,2016,Sep,Sucre,Mayor a 60 meses,28,22
9,2016,Sep,Sucre,No especifica experiencia,49,22
9,2016,Sep,Tolima,Sin Experiencia,302,23
9,2016,Sep,Tolima,1 a 6 Meses,89,23
9,2016,Sep,Tolima,7 a 12 Meses,488,23
9,2016,Sep,Tolima,13 a 24 Meses,161,23
9,2016,Sep,Tolima,25 a 36 Meses,53,23
9,2016,Sep,Tolima,37 a 60 Meses,27,23
9,2016,Sep,Tolima,Mayor a 60 meses,91,23
9,2016,Sep,Tolima,No especifica experiencia,137,23
9,2016,Sep,Valle del Cauca,Sin Experiencia,1446,24
9,2016,Sep,Valle del Cauca,1 a 6 Meses,274,24
9,2016,Sep,Valle del Cauca,7 a 12 Meses,4000,24
9,2016,Sep,Valle del Cauca,13 a 24 Meses,1764,24
9,2016,Sep,Valle del Cauca,25 a 36 Meses,732,24
9,2016,Sep,Valle del Cauca,37 a 60 Meses,371,24
9,2016,Sep,Valle del Cauca,Mayor a 60 meses,499,24
9,2016,Sep,Valle del Cauca,No especifica experiencia,905,24
9,2016,Sep,Vaupés,Sin Experiencia,1,32
9,2016,Sep,Vaupés,1 a 6 Meses,0,32
9,2016,Sep,Vaupés,7 a 12 Meses,0,32
9,2016,Sep,Vaupés,13 a 24 Meses,1,32
9,2016,Sep,Vaupés,25 a 36 Meses,0,32
9,2016,Sep,Vaupés,37 a 60 Meses,0,32
9,2016,Sep,Vaupés,Mayor a 60 meses,2,32
9,2016,Sep,Vaupés,No especifica experiencia,0,32
9,2016,Sep,Vichada,Sin Experiencia,2,33
9,2016,Sep,Vichada,1 a 6 Meses,4,33
9,2016,Sep,Vichada,7 a 12 Meses,4,33
9,2016,Sep,Vichada,13 a 24 Meses,2,33
9,2016,Sep,Vichada,25 a 36 Meses,0,33
9,2016,Sep,Vichada,37 a 60 Meses,0,33
9,2016,Sep,Vichada,Mayor a 60 meses,0,33
9,2016,Sep,Vichada,No especifica experiencia,0,33
10,2016,Oct,Amazonas,Sin Experiencia,10,29
10,2016,Oct,Amazonas,1 a 6 Meses,6,29
10,2016,Oct,Amazonas,7 a 12 Meses,15,29
10,2016,Oct,Amazonas,13 a 24 Meses,6,29
10,2016,Oct,Amazonas,25 a 36 Meses,2,29
10,2016,Oct,Amazonas,37 a 60 Meses,0,29
10,2016,Oct,Amazonas,Mayor a 60 meses,0,29
10,2016,Oct,Amazonas,No especifica experiencia,2,29
10,2016,Oct,Antioquia,Sin Experiencia,2525,1
10,2016,Oct,Antioquia,1 a 6 Meses,405,1
10,2016,Oct,Antioquia,7 a 12 Meses,5303,1
10,2016,Oct,Antioquia,13 a 24 Meses,2057,1
10,2016,Oct,Antioquia,25 a 36 Meses,801,1
10,2016,Oct,Antioquia,37 a 60 Meses,419,1
10,2016,Oct,Antioquia,Mayor a 60 meses,830,1
10,2016,Oct,Antioquia,No especifica experiencia,2223,1
10,2016,Oct,Arauca,Sin Experiencia,65,25
10,2016,Oct,Arauca,1 a 6 Meses,9,25
10,2016,Oct,Arauca,7 a 12 Meses,35,25
10,2016,Oct,Arauca,13 a 24 Meses,7,25
10,2016,Oct,Arauca,25 a 36 Meses,1,25
10,2016,Oct,Arauca,37 a 60 Meses,3,25
10,2016,Oct,Arauca,Mayor a 60 meses,45,25
10,2016,Oct,Arauca,No especifica experiencia,68,25
10,2016,Oct,Atlántico,Sin Experiencia,585,2
10,2016,Oct,Atlántico,1 a 6 Meses,90,2
10,2016,Oct,Atlántico,7 a 12 Meses,1322,2
10,2016,Oct,Atlántico,13 a 24 Meses,693,2
10,2016,Oct,Atlántico,25 a 36 Meses,331,2
10,2016,Oct,Atlántico,37 a 60 Meses,137,2
10,2016,Oct,Atlántico,Mayor a 60 meses,236,2
10,2016,Oct,Atlántico,No especifica experiencia,310,2
10,2016,Oct,Bogotá D.C.,Sin Experiencia,11353,3
10,2016,Oct,Bogotá D.C.,1 a 6 Meses,623,3
10,2016,Oct,Bogotá D.C.,7 a 12 Meses,25147,3
10,2016,Oct,Bogotá D.C.,13 a 24 Meses,7868,3
10,2016,Oct,Bogotá D.C.,25 a 36 Meses,3180,3
10,2016,Oct,Bogotá D.C.,37 a 60 Meses,2017,3
10,2016,Oct,Bogotá D.C.,Mayor a 60 meses,1406,3
10,2016,Oct,Bogotá D.C.,No especifica experiencia,12121,3
10,2016,Oct,Bolívar,Sin Experiencia,434,4
10,2016,Oct,Bolívar,1 a 6 Meses,21,4
10,2016,Oct,Bolívar,7 a 12 Meses,581,4
10,2016,Oct,Bolívar,13 a 24 Meses,279,4
10,2016,Oct,Bolívar,25 a 36 Meses,119,4
10,2016,Oct,Bolívar,37 a 60 Meses,82,4
10,2016,Oct,Bolívar,Mayor a 60 meses,35,4
10,2016,Oct,Bolívar,No especifica experiencia,115,4
10,2016,Oct,Boyacá,Sin Experiencia,282,5
10,2016,Oct,Boyacá,1 a 6 Meses,97,5
10,2016,Oct,Boyacá,7 a 12 Meses,419,5
10,2016,Oct,Boyacá,13 a 24 Meses,112,5
10,2016,Oct,Boyacá,25 a 36 Meses,41,5
10,2016,Oct,Boyacá,37 a 60 Meses,18,5
10,2016,Oct,Boyacá,Mayor a 60 meses,167,5
10,2016,Oct,Boyacá,No especifica experiencia,299,5
10,2016,Oct,Caldas,Sin Experiencia,201,6
10,2016,Oct,Caldas,1 a 6 Meses,52,6
10,2016,Oct,Caldas,7 a 12 Meses,370,6
10,2016,Oct,Caldas,13 a 24 Meses,120,6
10,2016,Oct,Caldas,25 a 36 Meses,51,6
10,2016,Oct,Caldas,37 a 60 Meses,12,6
10,2016,Oct,Caldas,Mayor a 60 meses,111,6
10,2016,Oct,Caldas,No especifica experiencia,101,6
10,2016,Oct,Caquetá,Sin Experiencia,74,7
10,2016,Oct,Caquetá,1 a 6 Meses,25,7
10,2016,Oct,Caquetá,7 a 12 Meses,40,7
10,2016,Oct,Caquetá,13 a 24 Meses,19,7
10,2016,Oct,Caquetá,25 a 36 Meses,5,7
10,2016,Oct,Caquetá,37 a 60 Meses,3,7
10,2016,Oct,Caquetá,Mayor a 60 meses,1,7
10,2016,Oct,Caquetá,No especifica experiencia,10,7
10,2016,Oct,Casanare,Sin Experiencia,592,26
10,2016,Oct,Casanare,1 a 6 Meses,36,26
10,2016,Oct,Casanare,7 a 12 Meses,152,26
10,2016,Oct,Casanare,13 a 24 Meses,104,26
10,2016,Oct,Casanare,25 a 36 Meses,45,26
